,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
186,ru_gsd-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
187,aqz_tudet-ud-test_Case=Loc,2.7573988454739586,2.76196453889124,2.7517895411917577,2.696803852787251,2.67773946270824,2.6506721448674737
188,tr_imst-ud-train_Case=Loc,1386.6275953178192,1386.631825766644,1386.618578938271,1386.5400818098644,1386.5143293797055,1386.4763188816376
189,tr_imst-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
190,tr_imst-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
191,lv_cairo-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
192,gu_gujtb-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
193,bej_nsc-ud-test_Case=Loc,7.887323384159519,7.892479017791307,7.880558982492498,7.81554660002053,7.793077462893322,7.760437776606077
194,tr_boun-ud-dev_Case=Loc,615.8521051109634,615.8571805250617,615.8447631876714,615.7780246226421,615.7532085858893,615.7186608395614
195,tr_boun-ud-test_Case=Loc,337.57700164002847,337.58224521400786,337.5698201213938,337.50245909308205,337.47759236545744,337.4429226740718
196,tr_boun-ud-train_Case=Loc,810.0162166140169,810.0209919770895,810.0084008099645,809.9427142521057,809.9188586791508,809.8848994685256
197,tr_penn-ud-dev_Case=Loc,43.23331658032304,43.236789017247894,43.223901709729375,43.14790791416908,43.12532648847679,43.089726865206224
198,tr_penn-ud-test_Case=Loc,87.08159178139142,87.085358198136,87.07112425490064,86.98866449728038,86.96458875708484,86.92614748666612
199,tr_penn-ud-train_Case=Loc,63.099695605980465,63.10318229674771,63.08912489022763,63.007166382267734,62.98357493850879,62.945737411289755
