,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
84,myv_jr-ud-test_Case=Loc,19.970402206408217,20.099751242241776,20.099751242241776,21.006801619611544,21.006801619611544,21.006801619611544,20.099751242241776,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,18.872168136139795,18.04953501577573,21.006801619611544,21.006801619611544,14.590236461414872,21.006801619611544,21.006801619611544,21.006801619611544,17.69584293394517
85,myv_jr-ud-train_Case=Loc,40.372871460920386,40.50462936504913,40.50462936504913,41.408030622090685,41.408030622090685,41.408030622090685,40.50462936504913,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,39.26070271630116,38.34872879249063,41.408030622090685,41.408030622090685,34.66085688496463,41.408030622090685,41.408030622090685,41.408030622090685,37.942390541451125
86,tr_framenet-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
87,tr_framenet-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
88,tr_framenet-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
89,kfm_aha-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
90,ky_ktmu-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
91,ky_ktmu-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
92,kpv_ikdp-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
93,kpv_lattice-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
94,kpv_lattice-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
95,tt_nmctt-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
96,tr_gb-ud-test_Case=Loc,763.9046283732021,764.0130888931158,764.0130888931158,764.8771143131424,764.8771143131424,764.8771143131424,764.0130888931158,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,762.757570340086,761.471273259865,764.8771143131424,764.8771143131424,758.1697534193777,764.8771143131424,764.8771143131424,764.8771143131424,760.9638624796844
97,ru_taiga-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
98,ru_taiga-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
99,ru_taiga-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
100,tpn_tudet-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
101,cs_cltt-ud-dev_Case=Loc,1.611886812947382,1.7275670708436488,1.7275670708436488,2.6658101317951184,2.6658101317951184,2.6658101317951184,1.7275670708436488,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,1.0917686744063972,2.77116379847309,2.6658101317951184,2.6658101317951184,5.990156252077748,2.6658101317951184,2.6658101317951184,2.6658101317951184,3.4085658216776014
102,cs_cltt-ud-train_Case=Loc,1.4669817048482223,1.5831719649196498,1.5831719649196498,2.5266996751266904,2.5266996751266904,2.5266996751266904,1.5831719649196498,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,1.014226647613721,2.7949935645834856,2.5266996751266904,2.5266996751266904,6.078799539454966,2.5266996751266904,2.5266996751266904,2.5266996751266904,3.445736515924311
103,cs_cltt-ud-test_Case=Loc,1.4083723995977542,1.5239901032541716,1.5239901032541716,2.469034374097906,2.469034374097906,2.469034374097906,1.5239901032541716,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,1.0029875323018373,2.808662238622814,2.469034374097906,2.469034374097906,6.130702857986991,2.469034374097906,2.469034374097906,2.469034374097906,3.464360131082727
104,hy_armtdp-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
105,hy_armtdp-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
106,hy_armtdp-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
107,ota_boun-ud-train_Case=Loc,83.80501924109319,83.90470785361212,83.90470785361212,84.66994744299774,84.66994744299774,84.66994744299774,83.90470785361212,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,82.88412259159034,82.05181289892381,84.66994744299774,84.66994744299774,78.93272451904849,84.66994744299774,84.66994744299774,84.66994744299774,81.69455306200041
108,ota_boun-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
109,ru_syntagrus-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
110,ru_syntagrus-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
111,ru_syntagrus-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
112,sjo_xdt-ud-test_Case=Loc,0.1555277622509136,0.044134950320417685,0.044134950320417685,1.0363493454969024,1.0363493454969024,1.0363493454969024,0.044134950320417685,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.533067592178549,3.5102375580093725,1.0363493454969024,1.0363493454969024,7.341012287644893,1.0363493454969024,1.0363493454969024,1.0363493454969024,4.217313324573308
113,orv_birchbark-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
114,orv_birchbark-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
115,orv_birchbark-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
116,ltg_cairo-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
117,ru_poetry-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
118,ru_poetry-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
119,ru_poetry-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
120,wbp_ufal-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
121,cs_fictree-ud-dev_Case=Loc,1.496464293879435,1.6081587939403168,1.6081587939403168,2.541765300296877,2.541765300296877,2.541765300296877,1.6081587939403168,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,1.0647435054004646,2.81072666197966,2.541765300296877,2.541765300296877,6.106527419244632,2.541765300296877,2.541765300296877,2.541765300296877,3.4587550217860867
122,cs_fictree-ud-train_Case=Loc,1.4387164488223598,1.5501618769423346,1.5501618769423346,2.4857423386272837,2.4857423386272837,2.4857423386272837,1.5501618769423346,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,1.0468968240585605,2.8219176142170137,2.4857423386272837,2.4857423386272837,6.147518744027326,2.4857423386272837,2.4857423386272837,2.4857423386272837,3.4749478351147682
123,cs_fictree-ud-test_Case=Loc,1.439311535308487,1.54730128952888,1.54730128952888,2.4764260043399773,2.4764260043399773,2.4764260043399773,1.54730128952888,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,1.074638580649505,2.836860957924076,2.4764260043399773,2.4764260043399773,6.169626368634989,2.4764260043399773,2.4764260043399773,2.4764260043399773,3.489771891885936
124,la_udante-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
125,hyw_armtdp-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
126,hyw_armtdp-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
127,sme_giella-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
128,sme_giella-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
129,ca_ancora-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
130,ca_ancora-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
131,ca_ancora-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
132,sl_sst-ud-train_Case=Loc,1.515119197369902,1.6243301735714466,1.6243301735714466,2.5499473717385803,2.5499473717385803,2.5499473717385803,1.6243301735714466,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,1.0991519680604396,2.824710745920727,2.5499473717385803,2.5499473717385803,6.116305069185694,2.5499473717385803,2.5499473717385803,2.5499473717385803,3.4708931494918
133,sl_sst-ud-test_Case=Loc,1.5129437895406055,1.6199844754883679,1.6199844754883679,2.546764570955609,2.546764570955609,2.546764570955609,1.6199844754883679,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,1.1016903746060642,2.823154176306151,2.546764570955609,2.546764570955609,6.113335217979183,2.546764570955609,2.546764570955609,2.546764570955609,3.4697794546151157
134,sl_sst-ud-dev_Case=Loc,1.5700453747252239,1.6762388644416322,1.6762388644416322,2.5949299114042117,2.5949299114042117,2.5949299114042117,1.6762388644416322,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117,1.1484611801757207,2.8284386937982826,2.5949299114042117,2.5949299114042117,6.0950261410266675,2.5949299114042117,2.5949299114042117,2.5949299114042117,3.4695998598336213
135,arr_tudet-ud-test_Case=Loc,0.1767766952966369,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5634719199411433,3.5355339059327378,1.0,1.0,7.3739406018763125,1.0,1.0,1.0,4.242640687119285
136,kk_ktb-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
137,kk_ktb-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
138,cs_pdt-ud-test_Case=Loc,1.4572576940604636,1.5687458985009424,1.5687458985009424,2.5085954080875332,2.5085954080875332,2.5085954080875332,1.5687458985009424,2.5085954080875332,2.5085954080875332,2.5085954080875332,2.5085954080875332,2.5085954080875332,2.5085954080875332,1.041958793870351,2.8072665754302175,2.5085954080875332,2.5085954080875332,6.1102460667508485,2.5085954080875332,2.5085954080875332,2.5085954080875332,3.459003037266741
139,cs_pdt-ud-dev_Case=Loc,1.4527797583653779,1.5655729169865347,1.5655729169865347,2.506638747354438,2.506638747354438,2.506638747354438,1.5655729169865347,2.506638747354438,2.506638747354438,2.506638747354438,2.506638747354438,2.506638747354438,2.506638747354438,1.0336730319073422,2.8054358716711887,2.506638747354438,2.506638747354438,6.109987810546985,2.506638747354438,2.506638747354438,2.506638747354438,3.457507889273867
140,cs_pdt-ud-train_Case=Loc,1.4511436261430344,1.5635776913755979,1.5635776913755979,2.503910506327164,2.503910506327164,2.503910506327164,1.5635776913755979,2.503910506327164,2.503910506327164,2.503910506327164,2.503910506327164,2.503910506327164,2.503910506327164,1.0358489669213868,2.807631320196291,2.503910506327164,2.503910506327164,6.113429056454637,2.503910506327164,2.503910506327164,2.503910506327164,3.4598261974820517
141,gn_oldtudet-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
142,ta_mwtt-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
143,ota_dudu-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
144,ug_udt-ud-test_Case=Loc,19.258025022773694,19.362406301329848,19.362406301329848,20.196603124728124,20.196603124728124,20.196603124728124,19.362406301329848,20.196603124728124,20.196603124728124,20.196603124728124,20.196603124728124,20.196603124728124,20.196603124728124,18.288202025714103,17.532905571461274,20.196603124728124,20.196603124728124,14.531096922730155,20.196603124728124,20.196603124728124,20.196603124728124,17.230867005980222
145,ug_udt-ud-dev_Case=Loc,19.394568970605032,19.4982192919137,19.4982192919137,20.330942482389304,20.330942482389304,20.330942482389304,19.4982192919137,20.330942482389304,20.330942482389304,20.330942482389304,20.330942482389304,20.330942482389304,20.330942482389304,18.428917493982112,17.67099003703213,20.330942482389304,20.330942482389304,14.67187407555316,20.330942482389304,20.330942482389304,20.330942482389304,17.368953784138974
146,ug_udt-ud-train_Case=Loc,19.53865497622017,19.639953876722142,19.639953876722142,20.45008677608333,20.45008677608333,20.45008677608333,19.639953876722142,20.45008677608333,20.45008677608333,20.45008677608333,20.45008677608333,20.45008677608333,20.45008677608333,18.601809191258404,17.87546184314856,20.45008677608333,20.45008677608333,15.03237684124385,20.45008677608333,20.45008677608333,20.45008677608333,17.58672811159249
147,lzh_kyoto-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
148,lzh_kyoto-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
149,lzh_kyoto-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
150,lv_lvtb-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
151,lv_lvtb-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
152,lv_lvtb-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
153,ta_ttb-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
154,ta_ttb-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
155,ta_ttb-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
156,xum_ikuvina-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
157,ru_pud-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
158,la_ittb-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
159,la_ittb-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
160,la_ittb-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
161,qtd_sagt-ud-test_Case=Loc,237.75203732039816,237.8570999570961,237.8570999570961,238.65665714578338,238.65665714578338,238.65665714578338,237.8570999570961,238.65665714578338,238.65665714578338,238.65665714578338,238.65665714578338,238.65665714578338,238.65665714578338,236.7807236898965,235.87814650789505,238.65665714578338,238.65665714578338,232.48844057285945,238.65665714578338,238.65665714578338,238.65665714578338,235.48672998706317
162,qtd_sagt-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
163,qtd_sagt-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
164,pl_pud-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
165,orv_torot-ud-test_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
166,orv_torot-ud-dev_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
167,orv_torot-ud-train_Case=Loc,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
168,cs_cac-ud-dev_Case=Loc,1.461665810692978,1.5826082144139715,1.5826082144139715,2.5280451729932,2.5280451729932,2.5280451729932,1.5826082144139715,2.5280451729932,2.5280451729932,2.5280451729932,2.5280451729932,2.5280451729932,2.5280451729932,0.9949885907306243,2.790831358112039,2.5280451729932,2.5280451729932,6.078098808341877,2.5280451729932,2.5280451729932,2.5280451729932,3.4417376209176185
169,cs_cac-ud-train_Case=Loc,1.5179483320466154,1.6345143004086566,1.6345143004086566,2.5767098942376583,2.5767098942376583,2.5767098942376583,1.6345143004086566,2.5767098942376583,2.5767098942376583,2.5767098942376583,2.5767098942376583,2.5767098942376583,2.5767098942376583,1.0390732833202252,2.7842673715334505,2.5767098942376583,2.5767098942376583,6.052746580356392,2.5767098942376583,2.5767098942376583,2.5767098942376583,3.430487772281788
170,cs_cac-ud-test_Case=Loc,1.6168546964343722,1.7338361464107728,1.7338361464107728,2.669565676845895,2.669565676845895,2.669565676845895,1.7338361464107728,2.669565676845895,2.669565676845895,2.669565676845895,2.669565676845895,2.669565676845895,2.669565676845895,1.093957025277844,2.7758250992484665,2.669565676845895,2.669565676845895,6.002895171178921,2.669565676845895,2.669565676845895,2.669565676845895,3.4124783400662335
171,eu_bdt-ud-train_Case=Loc,19.191429017461864,19.295624933713462,19.295624933713462,20.124353176696278,20.124353176696278,20.124353176696278,19.295624933713462,20.124353176696278,20.124353176696278,20.124353176696278,20.124353176696278,20.124353176696278,20.124353176696278,18.229644901325287,17.482849269724092,20.124353176696278,20.124353176696278,14.228309972872703,20.124353176696278,20.124353176696278,20.124353176696278,17.18475469679337
172,eu_bdt-ud-test_Case=Loc,15.280898933708784,15.384991243271983,15.384991243271983,16.217417248816847,16.217417248816847,16.217417248816847,15.384991243271983,16.217417248816847,16.217417248816847,16.217417248816847,16.217417248816847,16.217417248816847,16.217417248816847,14.32620597987401,13.635662392743848,16.217417248816847,16.217417248816847,10.58456213338821,16.217417248816847,16.217417248816847,16.217417248816847,13.370787394748133
173,eu_bdt-ud-dev_Case=Loc,24.209830724097436,24.313107717462643,24.313107717462643,25.133676113255856,25.133676113255856,25.133676113255856,24.313107717462643,25.133676113255856,25.133676113255856,25.133676113255856,25.133676113255856,25.133676113255856,25.133676113255856,23.24973924003539,22.465329658568905,25.133676113255856,25.133676113255856,19.09779073967093,25.133676113255856,25.133676113255856,25.133676113255856,22.14506271442062
