,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
172,eu_bdt-ud-test_Case=Loc,15.384991243271983,16.217417248816847,16.217417248816847,15.384991243271983,15.165717874187683,14.868657232623077,15.013578147684072,16.217417248816847,15.384991243271983
173,eu_bdt-ud-dev_Case=Loc,24.313107717462643,25.133676113255856,25.133676113255856,24.313107717462643,24.09487061799004,23.796758826633102,23.94242469841068,25.133676113255856,24.313107717462643
174,am_att-ud-test_Case=Loc,1.2374368670764582,2.069118169655856,2.069118169655856,1.2374368670764582,1.07954378189211,0.9608461420237766,1.009095744443156,2.069118169655856,1.2374368670764582
175,eme_tudet-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
176,pl_lfg-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
177,pl_lfg-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
178,pl_lfg-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
179,tr_tourism-ud-train_Case=Loc,174.51146094168143,175.37887558084068,175.37887558084068,174.51146094168143,174.28412318208578,173.99346340780156,174.13167421637547,175.37887558084068,174.51146094168143
180,tr_tourism-ud-dev_Case=Loc,31.206970375222262,32.02928347621907,32.02928347621907,31.206970375222262,30.995923280572192,30.742031989837585,30.85869542033465,32.02928347621907,31.206970375222262
181,tr_tourism-ud-test_Case=Loc,114.96086290559931,115.83177456984762,115.83177456984762,114.96086290559931,114.73357352987726,114.45196846895973,114.58301111415322,115.83177456984762,114.96086290559931
182,ab_abnc-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
183,cs_poetry-ud-test_Case=Loc,1.656630811562137,2.5687929076904865,2.5687929076904865,1.656630811562137,1.4302085096943695,1.2063817161342139,1.290812586323351,2.5687929076904865,1.656630811562137
184,ru_gsd-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
185,ru_gsd-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
186,ru_gsd-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
187,aqz_tudet-ud-test_Case=Loc,2.8284271247461903,3.605551275463989,3.605551275463989,2.8284271247461903,2.6575808935182668,2.478300891466162,2.5613577714208517,3.605551275463989,2.8284271247461903
188,tr_imst-ud-train_Case=Loc,1386.7213130258003,1387.5802679484889,1387.5802679484889,1386.7213130258003,1386.494900948162,1386.2257423096626,1386.3490675238402,1387.5802679484889,1386.7213130258003
189,tr_imst-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
190,tr_imst-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
191,lv_cairo-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
192,gu_gujtb-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
193,bej_nsc-ud-test_Case=Loc,7.96830139744311,8.784104611578831,8.784104611578831,7.96830139744311,7.768880560610324,7.53796973026033,7.64759788055906,8.784104611578831,7.96830139744311
194,tr_boun-ud-dev_Case=Loc,615.9366850578069,616.7422476205112,616.7422476205112,615.9366850578069,615.727198823575,615.4851995492642,615.5951462471459,616.7422476205112,615.9366850578069
195,tr_boun-ud-test_Case=Loc,337.66181306153055,338.4663941959379,338.4663941959379,337.66181306153055,337.4519002145755,337.20909731002513,337.3204994914519,338.4663941959379,337.66181306153055
196,tr_boun-ud-train_Case=Loc,810.0993766199305,810.8953898828956,810.8953898828956,810.0993766199305,809.893973259087,809.6541862020896,809.7645819623702,810.8953898828956,810.0993766199305
197,tr_penn-ud-dev_Case=Loc,43.321793335199985,44.14118761932493,44.14118761932493,43.321793335199985,43.111204619203356,42.85325232194053,42.97474290195844,44.14118761932493,43.321793335199985
198,tr_penn-ud-test_Case=Loc,87.17726194369722,88.0390538340798,88.0390538340798,87.17726194369722,86.95169041694545,86.67349510136545,86.8068865565009,88.0390538340798,87.17726194369722
199,tr_penn-ud-train_Case=Loc,63.19425633314567,64.04721655460867,64.04721655460867,63.19425633314567,62.972141857735075,62.69702734677605,62.827799654375816,64.04721655460867,63.19425633314567
