,Treebank,ess_sli-ud-test_Case=Equ,gub_tudet-ud-test_Case=Equ,egy_ujaen-ud-test_Case=Equ,ky_ktmu-ud-test_Case=Equ,tt_nmctt-ud-test_Case=Equ,tr_gb-ud-test_Case=Equ,ota_boun-ud-train_Case=Equ,ota_boun-ud-test_Case=Equ,qtd_sagt-ud-test_Case=Equ,qtd_sagt-ud-dev_Case=Equ,qtd_sagt-ud-train_Case=Equ,tr_imst-ud-train_Case=Equ,tr_imst-ud-dev_Case=Equ,tr_imst-ud-test_Case=Equ,tr_boun-ud-dev_Case=Equ,tr_boun-ud-test_Case=Equ,tr_boun-ud-train_Case=Equ
96,lt_alksnis-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,lt_alksnis-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,cu_proiel-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,cu_proiel-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,cu_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,hy_bsut-ud-train_Case=Dat,53.18589846865771,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907
102,hy_bsut-ud-test_Case=Dat,62.46509425271045,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208
103,hy_bsut-ud-dev_Case=Dat,36.720273035315785,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294
104,mdf_jr-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,mdf_jr-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,la_llct-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,la_llct-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,la_llct-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,es_pud-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,hsb_ufal-ud-test_Case=Dat,10.247628451934082,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998
111,hsb_ufal-ud-train_Case=Dat,4.69041575982343,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215
112,sr_set-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,sr_set-ud-train_Case=Dat,1118.2557846932875,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775
114,sr_set-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,myv_jr-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,myv_jr-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,tr_framenet-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,tr_framenet-ud-train_Case=Dat,903.6016821586821,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372
119,tr_framenet-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,ky_ktmu-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,ky_ktmu-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,la_proiel-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,la_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,la_proiel-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,kpv_ikdp-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,kpv_lattice-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,kpv_lattice-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,tt_nmctt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,tr_gb-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,grc_proiel-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,grc_proiel-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,grc_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,nds_lsdc-ud-train_Case=Dat,21.92184923879468,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975
134,nds_lsdc-ud-test_Case=Dat,24.858977251689176,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928
135,fo_oft-ud-test_Case=Dat,1167.6086673196633,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118
136,ru_taiga-ud-train_Case=Dat,1.3929710638301642,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717
137,ru_taiga-ud-dev_Case=Dat,1.5758764999602612,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906
138,ru_taiga-ud-test_Case=Dat,1.522890909906991,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717
139,tpn_tudet-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,ga_idt-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,ga_idt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,ga_idt-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,ro_art-ud-test_Case=Dat,1.0690449676496976,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315
144,ceb_gja-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,cs_cltt-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,cs_cltt-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,cs_cltt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,tl_trg-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,hy_armtdp-ud-train_Case=Dat,44.80046233688147,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501
150,hy_armtdp-ud-dev_Case=Dat,91.19747803530534,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566
151,hy_armtdp-ud-test_Case=Dat,77.1144731895942,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971
152,mk_mtb-ud-test_Case=Dat,0.5527707983925666,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596
153,is_gc-ud-test_Case=Dat,67.07443796952904,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212
154,is_gc-ud-train_Case=Dat,70.95238433862818,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374
155,is_gc-ud-dev_Case=Dat,91.4151093759791,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265
156,ota_boun-ud-train_Case=Dat,17.338973441354593,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175
157,ota_boun-ud-test_Case=Dat,26.97272284693887,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968
158,ru_syntagrus-ud-train_Case=Dat,2.461765307649563,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363
159,ru_syntagrus-ud-dev_Case=Dat,2.3833191438811134,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144
160,ru_syntagrus-ud-test_Case=Dat,2.3917685860988764,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137
161,grc_ptnk-ud-train_Case=Dat,2.2752338300106634,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766
162,grc_ptnk-ud-dev_Case=Dat,3.300181813173329,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344,4.215590112902344
163,grc_ptnk-ud-test_Case=Dat,1.800543127935445,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367,2.713292382983367
164,sjo_xdt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,pt_bosque-ud-dev_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,pt_bosque-ud-test_Case=Dat,0.14886458551295745,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626,1.1102643741962626
167,pt_bosque-ud-train_Case=Dat,0.05535570040187975,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232,1.0456862501692232
168,orv_birchbark-ud-train_Case=Dat,2.067105192154605,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235,3.0184696734521235
169,orv_birchbark-ud-dev_Case=Dat,1.86457498726288,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653,2.8247730149215653
170,orv_birchbark-ud-test_Case=Dat,1.9897497214679118,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473,2.9496059707447473
171,nl_lassysmall-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,is_icepahc-ud-dev_Case=Dat,14.81287785321024,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611,15.704982868699611
173,is_icepahc-ud-train_Case=Dat,16.249406018440624,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772,17.136150974622772
174,is_icepahc-ud-test_Case=Dat,18.75865686806374,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855,19.64824848816855
175,de_lit-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,ltg_cairo-ud-test_Case=Dat,3.7416573867739413,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584
177,ru_poetry-ud-test_Case=Dat,1.4873544441478206,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984,2.4288046297293984
178,ru_poetry-ud-dev_Case=Dat,1.2309521251010347,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767,2.1838524190656767
179,ru_poetry-ud-train_Case=Dat,1.3477187644365083,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355,2.2860071361732355
180,fo_farpahc-ud-test_Case=Dat,15.156223510858869,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611,15.998263794688611
181,fo_farpahc-ud-train_Case=Dat,8.256113837789739,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329,9.08649717608329
182,fo_farpahc-ud-dev_Case=Dat,18.108990256795472,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655,18.95341194658655
183,is_modern-ud-dev_Case=Dat,79.78956698716945,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144,80.65590492952144
184,is_modern-ud-train_Case=Dat,54.22497963116261,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485,55.09109198409485
185,is_modern-ud-test_Case=Dat,44.80444029136493,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998,45.65564444646998
186,wbp_ufal-ud-test_Case=Dat,1.4577379737113252,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845,2.3717082451262845
187,koi_uh-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,koi_uh-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,cs_fictree-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,cs_fictree-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,cs_fictree-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,la_udante-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,la_udante-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,la_udante-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,hyw_armtdp-ud-test_Case=Dat,43.855940194057055,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474,44.746964799031474
196,hyw_armtdp-ud-dev_Case=Dat,33.639042388936225,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945,34.52141407861945
197,hyw_armtdp-ud-train_Case=Dat,40.56988640937712,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125,41.46069538569125
198,ro_rrt-ud-test_Case=Dat,9.324427237672971,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553,10.19066755494553
199,ro_rrt-ud-train_Case=Dat,10.49045146520735,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822,11.358149620930822
200,ro_rrt-ud-dev_Case=Dat,9.050277342609096,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164,9.92026472477164
201,el_gdt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,el_gdt-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,el_gdt-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
