,Treebank,kpv_ikdp-ud-test_Case=Egr,kpv_lattice-ud-test_Case=Egr,kpv_lattice-ud-train_Case=Egr,koi_uh-ud-train_Case=Egr,koi_uh-ud-test_Case=Egr
244,ru_pud-ud-test_Case=Dat,2.242219199257565,6.75585538812359,4.160318340212105,4.160318340212105,4.160318340212105
245,la_ittb-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
246,la_ittb-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
247,la_ittb-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
248,nl_alpino-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
249,qtd_sagt-ud-test_Case=Dat,38.734657639149795,33.9773739084742,42.60029890890471,42.60029890890471,42.60029890890471
250,qtd_sagt-ud-dev_Case=Dat,43.225506873192884,38.285912697898574,47.13361621791583,47.13361621791583,47.13361621791583
251,qtd_sagt-ud-train_Case=Dat,14.679776506737173,10.586066493509007,18.454397952926943,18.454397952926943,18.454397952926943
252,ga_cadhan-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
253,pl_pud-ud-test_Case=Dat,3.064699276732504,8.66791591284718,1.888242193120802,1.888242193120802,1.888242193120802
254,orv_torot-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
255,orv_torot-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
256,orv_torot-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
257,cs_cac-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
258,cs_cac-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
259,cs_cac-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
260,yrl_complin-ud-test_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
261,eu_bdt-ud-train_Case=Dat,3.283954705246149,8.94231195258008,1.5700137124422033,1.5700137124422033,1.5700137124422033
262,eu_bdt-ud-test_Case=Dat,3.2637401857378294,8.910218852531065,1.6120380475245197,1.6120380475245197,1.6120380475245197
263,eu_bdt-ud-dev_Case=Dat,3.35238772294625,9.019908902506593,1.479145203679591,1.479145203679591,1.479145203679591
264,eme_tudet-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
265,pl_lfg-ud-test_Case=Dat,3.4584369254447123,9.143502781217745,1.3531133867526934,1.3531133867526934,1.3531133867526934
266,pl_lfg-ud-train_Case=Dat,3.5189271524969943,9.221497656904106,1.2538407383968402,1.2538407383968402,1.2538407383968402
267,pl_lfg-ud-dev_Case=Dat,3.5993922065867032,9.307047947561912,1.1613473662573834,1.1613473662573834,1.1613473662573834
268,tr_tourism-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
269,tr_tourism-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
270,tr_tourism-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
271,cs_poetry-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
272,ru_gsd-ud-test_Case=Dat,2.7303767128575838,5.755446964404453,5.651930528256928,5.651930528256928,5.651930528256928
273,ru_gsd-ud-dev_Case=Dat,2.541169931097253,6.071616042117523,5.1729943166514465,5.1729943166514465,5.1729943166514465
274,ru_gsd-ud-train_Case=Dat,2.620990924365351,5.908284752762276,5.363181059097703,5.363181059097703,5.363181059097703
275,aqz_tudet-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
276,tr_imst-ud-train_Case=Dat,5.681615684693057,4.4802718663571,9.275943780886875,9.275943780886875,9.275943780886875
277,tr_imst-ud-dev_Case=Dat,8.701893561851506,5.59345880015458,12.42165124477817,12.42165124477817,12.42165124477817
278,tr_imst-ud-test_Case=Dat,5.595867733603746,4.656683737803438,9.157626482269395,9.157626482269395,9.157626482269395
279,lv_cairo-ud-test_Case=Dat,2.449489742783178,6.819090848492928,4.58257569495584,4.58257569495584,4.58257569495584
280,bg_btb-ud-train_Case=Dat,3.2390757217439248,8.7973737810914,1.9357288843739513,1.9357288843739513,1.9357288843739513
281,bg_btb-ud-test_Case=Dat,3.3098364462671053,8.907152757318949,1.7696010537048614,1.7696010537048614,1.7696010537048614
282,bg_btb-ud-dev_Case=Dat,3.2309375537132428,8.773596441199672,1.9893405928882644,1.9893405928882644,1.9893405928882644
283,gu_gujtb-ud-test_Case=Dat,3.2659863237109037,8.878813734578134,1.7320508075688774,1.7320508075688774,1.7320508075688774
284,bxr_bdt-ud-train_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
285,bxr_bdt-ud-test_Case=Dat,30.401937072788268,25.809128445399143,33.581575636384635,33.581575636384635,33.581575636384635
286,bej_nsc-ud-test_Case=Dat,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
287,es_coser-ud-test_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
288,tr_boun-ud-dev_Case=Dat,35.18817432684946,30.632575328892557,39.017740619428274,39.017740619428274,39.017740619428274
289,tr_boun-ud-test_Case=Dat,23.5404972218472,19.105047383839498,27.380225502764414,27.380225502764414,27.380225502764414
290,tr_boun-ud-train_Case=Dat,26.91231854754818,22.457799786744705,30.744135760947092,30.744135760947092,30.744135760947092
291,tr_penn-ud-dev_Case=Dat,4.58257569495584,10.36822067666386,0.0,0.0,0.0
292,tr_penn-ud-test_Case=Dat,338.3548433228051,333.204891920872,342.2966549646666,342.2966549646666,342.2966549646666
293,tr_penn-ud-train_Case=Dat,271.16214538705265,265.986585444386,275.12261729173514,275.12261729173514,275.12261729173514
