,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
63,mr_ufal-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,si_stb-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,lt_alksnis-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,lt_alksnis-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,lt_alksnis-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,cu_proiel-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,cu_proiel-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,cu_proiel-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,hy_bsut-ud-train_Case=Loc,399.6222323287689,400.20786299122113,400.58762712087145,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778
72,hy_bsut-ud-test_Case=Loc,104.72708295737978,105.31198222424645,105.69005714257575,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372
73,hy_bsut-ud-dev_Case=Loc,198.84529760834775,199.42500745894432,199.79866322340536,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962
74,mdf_jr-ud-test_Case=Loc,12.447508834721758,12.790371378501876,13.01952098581556,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402
75,mdf_jr-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,la_llct-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,la_llct-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,la_llct-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,hsb_ufal-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,hsb_ufal-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,sr_set-ud-test_Case=Loc,0.6733705597652039,0.6553727128559604,0.886494844906609,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136
82,sr_set-ud-train_Case=Loc,0.681434078366519,0.6889280973193433,0.9250576786483187,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897
83,sr_set-ud-dev_Case=Loc,0.6454093956411384,0.6972794557821006,0.9514439697968715,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223
84,myv_jr-ud-test_Case=Loc,18.985046030734704,19.36600556202986,19.619194393370734,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544
85,myv_jr-ud-train_Case=Loc,39.34848880743162,39.74668036452856,40.012295198304066,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685
86,tr_framenet-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,tr_framenet-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,tr_framenet-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,kfm_aha-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,ky_ktmu-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,ky_ktmu-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,kpv_ikdp-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,kpv_lattice-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,kpv_lattice-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,tt_nmctt-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,tr_gb-ud-test_Case=Loc,762.4400835163253,762.9946353677725,763.3620746974296,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424
97,ru_taiga-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,ru_taiga-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,ru_taiga-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,tpn_tudet-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,cs_cltt-ud-dev_Case=Loc,0.95596817765612,1.0071129137758785,1.2014019250268246,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184
102,cs_cltt-ud-train_Case=Loc,0.8812647014574462,0.8690331729529834,1.0526875226165404,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904
103,cs_cltt-ud-test_Case=Loc,0.8808094344375514,0.8309545459639596,1.000141917761264,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906
104,hy_armtdp-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,hy_armtdp-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,hy_armtdp-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,ota_boun-ud-train_Case=Loc,82.2546857834454,82.84210040794476,83.22517765440729,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774
108,ota_boun-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,ru_syntagrus-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ru_syntagrus-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,ru_syntagrus-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,sjo_xdt-ud-test_Case=Loc,1.6159650377514037,1.0259946447018633,0.6422304511616516,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024
113,orv_birchbark-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,orv_birchbark-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,orv_birchbark-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,ltg_cairo-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,ru_poetry-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,ru_poetry-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,ru_poetry-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,wbp_ufal-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,cs_fictree-ud-dev_Case=Loc,0.6063276207119586,0.7240965193463549,0.9964466146941008,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877
122,cs_fictree-ud-train_Case=Loc,0.5865543861078685,0.6652699269638003,0.9360947176633378,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837
123,cs_fictree-ud-test_Case=Loc,0.5438368608797948,0.639052565011108,0.9238074581201147,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773
124,la_udante-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,hyw_armtdp-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,hyw_armtdp-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,sme_giella-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,sme_giella-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,ca_ancora-ud-dev_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,ca_ancora-ud-test_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ca_ancora-ud-train_Case=Loc,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,sl_sst-ud-train_Case=Loc,0.528379098240712,0.6972523526747516,0.9944217291603152,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803
133,sl_sst-ud-test_Case=Loc,0.5291555906233589,0.6927098483671954,0.9906259342791526,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609
