,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
258,cs_cac-ud-train_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
259,cs_cac-ud-test_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
260,yrl_complin-ud-test_Case=Dat,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
261,eu_bdt-ud-train_Case=Dat,0.529521652693673,0.4473889983684811,0.4195975883291394,1.5700137124422033
262,eu_bdt-ud-test_Case=Dat,0.5761251468518959,0.491903583847962,0.46601895122644404,1.6120380475245197
263,eu_bdt-ud-dev_Case=Dat,0.4361081037051146,0.3572761953708696,0.3303434698352687,1.479145203679591
264,eme_tudet-ud-test_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
265,pl_lfg-ud-test_Case=Dat,0.31547447712167564,0.2421145616155722,0.22069516791022364,1.3531133867526934
266,pl_lfg-ud-train_Case=Dat,0.2188469224211172,0.16498858875999964,0.15512649915292426,1.2538407383968402
267,pl_lfg-ud-dev_Case=Dat,0.12551628071565507,0.10357360791449753,0.11763141209923948,1.1613473662573834
268,tr_tourism-ud-train_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
269,tr_tourism-ud-dev_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
270,tr_tourism-ud-test_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
271,cs_poetry-ud-test_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
272,ru_gsd-ud-test_Case=Dat,4.665849671601289,4.583466472071442,4.556183629798007,5.651930528256928
273,ru_gsd-ud-dev_Case=Dat,4.19922867041071,4.120852882983988,4.093316122271875,5.1729943166514465
274,ru_gsd-ud-train_Case=Dat,4.372093306981275,4.288979700946776,4.261529672820835,5.363181059097703
275,aqz_tudet-ud-test_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
276,tr_imst-ud-train_Case=Dat,8.307211673919893,8.226674854987108,8.199498206174653,9.275943780886875
277,tr_imst-ud-dev_Case=Dat,11.464631598874318,11.385615790932432,11.358670511579913,12.42165124477817
278,tr_imst-ud-test_Case=Dat,8.205590231225786,8.12753597522071,8.101026986156041,9.157626482269395
279,lv_cairo-ud-test_Case=Dat,3.6841109929022933,3.6137810642382466,3.584242332223168,4.58257569495584
280,bg_btb-ud-train_Case=Dat,1.0400444204721957,0.9847486083172535,0.9672034979881488,1.9357288843739513
281,bg_btb-ud-test_Case=Dat,0.8666314198334204,0.8138222768384015,0.7976808874396492,1.7696010537048614
282,bg_btb-ud-dev_Case=Dat,1.1032740720266332,1.0484245807443262,1.030984267483938,1.9893405928882644
283,gu_gujtb-ud-test_Case=Dat,0.7599373170847189,0.6966631224435806,0.6768523683117608,1.7320508075688774
284,bxr_bdt-ud-train_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
285,bxr_bdt-ud-test_Case=Dat,32.69260112276098,32.61933220244297,32.59413110346474,33.581575636384635
286,bej_nsc-ud-test_Case=Dat,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
287,es_coser-ud-test_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
288,tr_boun-ud-dev_Case=Dat,38.11306233703052,38.03772250314859,38.0120418396505,39.017740619428274
289,tr_boun-ud-test_Case=Dat,26.45548666396404,26.378447922868443,26.352214812740254,27.380225502764414
290,tr_boun-ud-train_Case=Dat,29.830251994408222,29.75416819119151,29.728226586531502,30.744135760947092
291,tr_penn-ud-dev_Case=Dat,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
292,tr_penn-ud-test_Case=Dat,341.35383729940025,341.27630704007794,341.2493784478908,342.2966549646666
293,tr_penn-ud-train_Case=Dat,274.1646869535877,274.085925882953,274.05858249380526,275.12261729173514
